count,time,presortedPercentage,descending
1000000,339.417379,0.000000,0
1000000,320.721047,0.000000,0
1000000,330.441632,0.000000,0
1000000,328.832214,0.000000,0
1000000,334.158547,0.000000,0
1000000,329.637178,0.000000,0
1000000,327.259485,0.000000,0
1000000,323.912850,0.000000,0
1000000,338.441751,0.000000,0
1000000,327.948891,0.000000,0
1000000,356.796520,0.000000,0
1000000,333.630495,0.000000,0
1000000,328.486372,0.000000,0
1000000,327.214548,0.000000,0
1000000,335.118308,0.000000,0
1000000,326.799894,0.000000,0
1000000,327.349138,0.000000,0
1000000,337.233033,0.000000,0
1000000,330.484160,0.000000,0
1000000,328.154868,0.000000,0
1000000,333.169308,0.000000,0
1000000,329.564127,0.000000,0
1000000,331.549889,0.000000,0
1000000,346.083211,0.000000,0
1000000,322.527831,0.000000,0
1000000,326.824566,0.000000,0
1000000,338.503741,0.000000,0
1000000,324.715816,0.000000,0
1000000,322.796876,0.000000,0
1000000,326.386469,0.000000,0
1000000,321.604716,0.000000,0
1000000,335.881398,0.000000,0
1000000,330.036573,0.000000,0
10000,2.211155,25.000000,0
10000,2.209096,25.000000,0
10000,2.174784,25.000000,0
10000,2.739381,25.000000,0
10000,2.569511,25.000000,0
10000,2.280419,25.000000,0
10000,2.168802,25.000000,0
10000,2.252054,25.000000,0
10000,2.236153,25.000000,0
10000,2.182058,25.000000,0
10000,2.343161,25.000000,0
10000,2.978405,25.000000,0
10000,2.170075,25.000000,0
10000,2.192263,25.000000,0
10000,2.202613,25.000000,0
10000,2.168191,25.000000,0
10000,2.187158,25.000000,0
10000,2.178982,25.000000,0
10000,2.162169,25.000000,0
10000,2.199822,25.000000,0
10000,2.178155,25.000000,0
10000,2.230892,25.000000,0
10000,2.749921,25.000000,0
10000,2.463104,25.000000,0
10000,2.189553,25.000000,0
10000,2.397968,25.000000,0
10000,2.237215,25.000000,0
10000,2.206931,25.000000,0
10000,2.173145,25.000000,0
10000,2.202322,25.000000,0
10000,2.155887,25.000000,0
10000,2.135969,25.000000,0
10000,2.162080,25.000000,0
10000,2.159745,25.000000,0
10000,2.257319,25.000000,0
10000,2.308388,25.000000,0
10000,2.697950,25.000000,0
10000,2.947996,25.000000,0
10000,2.240612,25.000000,0
10000,2.365985,25.000000,0
10000,2.422550,25.000000,0
10000,2.256838,25.000000,0
10000,2.754566,25.000000,0
10000,2.240992,25.000000,0
10000,2.191996,25.000000,0
10000,2.187483,25.000000,0
10000,2.191581,25.000000,0
10000,2.222627,25.000000,0
10000,2.268456,25.000000,0
10000,2.260625,25.000000,0
10000,2.239399,25.000000,0
10000,2.282347,25.000000,0
10000,2.252836,25.000000,0
10000,2.312792,25.000000,0
10000,2.348982,25.000000,0
10000,2.283455,25.000000,0
10000,2.439639,25.000000,0
10000,2.209416,25.000000,0
10000,2.966577,25.000000,0
10000,2.449292,25.000000,0
10000,2.193840,25.000000,0
10000,2.499936,25.000000,0
