count,time,presortedPercentage,descending
1000000,317.034518,0.000000,0
1000000,306.176833,0.000000,0
1000000,318.864597,0.000000,0
1000000,319.318345,0.000000,0
1000000,300.702289,0.000000,0
1000000,310.622055,0.000000,0
1000000,305.402342,0.000000,0
1000000,309.543589,0.000000,0
1000000,296.197425,0.000000,0
1000000,303.003249,0.000000,0
1000000,297.359037,0.000000,0
1000000,301.287004,0.000000,0
1000000,304.430391,0.000000,0
1000000,299.237850,0.000000,0
1000000,292.857104,0.000000,0
1000000,293.276599,0.000000,0
1000000,301.810884,0.000000,0
1000000,302.357334,0.000000,0
1000000,311.902722,0.000000,0
1000000,305.057674,0.000000,0
1000000,299.152819,0.000000,0
1000000,297.193704,0.000000,0
1000000,302.880645,0.000000,0
1000000,297.485898,0.000000,0
1000000,324.215664,0.000000,0
1000000,320.208982,0.000000,0
1000000,294.867196,0.000000,0
1000000,320.155698,0.000000,0
1000000,302.422796,0.000000,0
1000000,306.960784,0.000000,0
1000000,314.349664,0.000000,0
1000000,302.148829,0.000000,0
1000000,308.390212,0.000000,0
1000000,321.395155,0.000000,0
1000000,314.284417,0.000000,0
1000000,305.967098,0.000000,0
1000000,310.517248,0.000000,0
1000000,313.312627,0.000000,0
1000000,293.996200,0.000000,0
1000000,306.565107,0.000000,0
1000000,297.407784,0.000000,0
1000000,300.841865,0.000000,0
1000000,302.505008,0.000000,0
1000000,313.428599,0.000000,0
1000000,303.228303,0.000000,0
1000000,309.740416,0.000000,0
1000000,302.691740,0.000000,0
1000000,309.170439,0.000000,0
1000000,306.295857,0.000000,0
10000,2.046872,25.000000,0
10000,2.852681,25.000000,0
10000,2.304086,25.000000,0
10000,2.084565,25.000000,0
10000,2.418377,25.000000,0
10000,1.950411,25.000000,0
10000,2.060268,25.000000,0
10000,1.953353,25.000000,0
10000,2.800911,25.000000,0
10000,2.343078,25.000000,0
10000,2.631473,25.000000,0
10000,2.058255,25.000000,0
10000,2.025848,25.000000,0
10000,2.256336,25.000000,0
10000,2.137187,25.000000,0
10000,2.069738,25.000000,0
10000,2.108081,25.000000,0
10000,1.977831,25.000000,0
10000,2.025543,25.000000,0
10000,2.012948,25.000000,0
10000,2.021796,25.000000,0
10000,2.051002,25.000000,0
10000,2.184057,25.000000,0
10000,2.003110,25.000000,0
10000,1.995075,25.000000,0
10000,2.023098,25.000000,0
10000,2.019822,25.000000,0
10000,1.991848,25.000000,0
10000,1.993872,25.000000,0
10000,2.059793,25.000000,0
10000,2.809430,25.000000,0
10000,2.188841,25.000000,0
10000,1.978808,25.000000,0
10000,2.160791,25.000000,0
10000,2.019200,25.000000,0
10000,2.059419,25.000000,0
10000,2.229835,25.000000,0
10000,2.844898,25.000000,0
10000,3.435172,25.000000,0
10000,2.803568,25.000000,0
10000,2.807967,25.000000,0
10000,2.600226,25.000000,0
10000,2.218203,25.000000,0
10000,2.143810,25.000000,0
10000,2.296473,25.000000,0
10000,2.698615,25.000000,0
10000,2.193476,25.000000,0
10000,2.093658,25.000000,0
10000,2.259804,25.000000,0
10000,2.019742,25.000000,0
10000,2.079497,25.000000,0
10000,2.700104,25.000000,0
10000,2.016085,25.000000,0
10000,2.051162,25.000000,0
10000,2.069938,25.000000,0
10000,2.004423,25.000000,0
10000,1.990806,25.000000,0
10000,1.983131,25.000000,0
10000,2.250906,25.000000,0
10000,2.147958,25.000000,0
10000,2.041745,25.000000,0
10000,2.124012,25.000000,0
10000,2.303076,25.000000,0
10000,2.082312,25.000000,0
10000,2.195605,25.000000,0
10000,2.179018,25.000000,0
10000,1.963183,25.000000,0
10000,1.953655,25.000000,0
10000,2.165422,25.000000,0
10000,2.013490,25.000000,0
10000,1.988873,25.000000,0
10000,2.038893,25.000000,0
10000,2.025603,25.000000,0
10000,2.020338,25.000000,0
10000,2.042289,25.000000,0
10000,2.026725,25.000000,0
10000,2.601139,25.000000,0
10000,2.087492,25.000000,0
10000,2.089084,25.000000,0
10000,2.303668,25.000000,0
10000,2.817124,25.000000,0
10000,2.117809,25.000000,0
