count,time,presortedPercentage,descending
100000,9.747603,0.000000,0
100000,10.054985,0.000000,0
100000,9.349753,0.000000,0
100000,9.280925,0.000000,0
100000,9.014967,0.000000,0
100000,9.324734,0.000000,0
500000,51.280403,0.000000,0
500000,50.433963,0.000000,0
500000,45.953404,0.000000,0
500000,53.519499,0.000000,0
500000,47.733096,0.000000,0
500000,54.946814,0.000000,0
500000,46.445924,0.000000,0
500000,45.597245,0.000000,0
500000,51.483294,0.000000,0
500000,48.118711,0.000000,0
500000,44.900006,0.000000,0
500000,49.850157,0.000000,0
500000,56.369012,0.000000,0
500000,48.479362,0.000000,0
500000,52.066539,0.000000,0
500000,45.792108,0.000000,0
500000,47.393845,0.000000,0
500000,46.921351,0.000000,0
500000,48.038788,0.000000,0
500000,52.055072,0.000000,0
500000,45.856421,0.000000,0
500000,47.702053,0.000000,0
500000,48.882112,0.000000,0
500000,48.244469,0.000000,0
500000,50.715409,0.000000,0
500000,48.232057,0.000000,0
500000,51.471927,0.000000,0
500000,47.665660,0.000000,0
500000,50.684567,0.000000,0
500000,50.348306,0.000000,0
500000,48.431320,0.000000,0
500000,49.197219,0.000000,0
500000,47.298873,0.000000,0
500000,47.442233,0.000000,0
500000,46.715930,0.000000,0
500000,51.769938,0.000000,0
500000,53.169313,0.000000,0
500000,49.762181,0.000000,0
500000,47.626324,0.000000,0
500000,50.132378,0.000000,0
500000,53.942650,0.000000,0
500000,52.586339,0.000000,0
500000,50.483418,0.000000,0
500000,47.384693,0.000000,0
500000,54.319791,0.000000,0
500000,53.572673,0.000000,0
500000,47.908246,0.000000,0
500000,51.327543,0.000000,0
500000,47.998690,0.000000,0
500000,50.023926,0.000000,0
500000,46.106777,0.000000,0
500000,47.158254,0.000000,0
500000,47.295813,0.000000,0
500000,47.040886,0.000000,0
500000,54.634281,0.000000,0
500000,56.656703,0.000000,0
500000,47.051331,0.000000,0
500000,47.085178,0.000000,0
500000,46.788883,0.000000,0
500000,53.991988,0.000000,0
500000,47.109716,0.000000,0
500000,49.059681,0.000000,0
500000,45.772640,0.000000,0
500000,47.527013,0.000000,0
500000,44.523499,0.000000,0
500000,54.042576,0.000000,0
500000,47.860176,0.000000,0
500000,49.994146,0.000000,0
500000,56.017374,0.000000,0
500000,47.337329,0.000000,0
500000,48.667103,0.000000,0
500000,55.386828,0.000000,0
500000,47.184847,0.000000,0
500000,47.075075,0.000000,0
500000,51.255034,0.000000,0
500000,47.542109,0.000000,0
500000,46.814465,0.000000,0
500000,48.297423,0.000000,0
500000,49.815500,0.000000,0
500000,46.846186,0.000000,0
500000,47.826852,0.000000,0
500000,51.317398,0.000000,0
500000,50.400575,0.000000,0
500000,52.747891,0.000000,0
500000,46.634060,0.000000,0
500000,46.686000,0.000000,0
500000,51.230622,0.000000,0
500000,50.454700,0.000000,0
500000,53.490447,0.000000,0
500000,51.864106,0.000000,0
500000,58.981968,0.000000,0
500000,50.196261,0.000000,0
500000,51.159478,0.000000,0
500000,55.502822,0.000000,0
500000,57.416355,0.000000,0
500000,50.257410,0.000000,0
500000,49.463043,0.000000,0
500000,48.448642,0.000000,0
500000,47.398485,0.000000,0
500000,46.794933,0.000000,0
1000000,120.559935,0.000000,0
1000000,100.623312,0.000000,0
1000000,106.226624,0.000000,0
1000000,96.025313,0.000000,0
1000000,99.378273,0.000000,0
1000000,106.728170,0.000000,0
1000000,109.852095,0.000000,0
1000000,95.259029,0.000000,0
1000000,108.957365,0.000000,0
1000000,99.625660,0.000000,0
1000000,95.442115,0.000000,0
1000000,95.430755,0.000000,0
1000000,111.187140,0.000000,0
1000000,105.025796,0.000000,0
1000000,94.296991,0.000000,0
1000000,93.143577,0.000000,0
1000000,97.237394,0.000000,0
1000000,100.008542,0.000000,0
1000000,109.773103,0.000000,0
1000000,111.685700,0.000000,0
1000000,103.814711,0.000000,0
1000000,97.837696,0.000000,0
1000000,95.551850,0.000000,0
1000000,99.748537,0.000000,0
1000000,95.285232,0.000000,0
1000000,106.367687,0.000000,0
1000000,97.290323,0.000000,0
1000000,92.737570,0.000000,0
1000000,104.886889,0.000000,0
1000000,98.994960,0.000000,0
1000000,92.832193,0.000000,0
1000000,94.073935,0.000000,0
1000000,95.714316,0.000000,0
1000000,101.998947,0.000000,0
1000000,109.426509,0.000000,0
1000000,103.077883,0.000000,0
1000000,97.459069,0.000000,0
1000000,107.402088,0.000000,0
1000000,96.296273,0.000000,0
1000000,92.480662,0.000000,0
1000000,93.336922,0.000000,0
1000000,97.618154,0.000000,0
1000000,104.893586,0.000000,0
1000000,94.740174,0.000000,0
1000000,100.283838,0.000000,0
1000000,99.256576,0.000000,0
1000000,95.895627,0.000000,0
1000000,107.417135,0.000000,0
1000000,92.225315,0.000000,0
1000000,92.887689,0.000000,0
1000000,97.338459,0.000000,0
1000000,92.869711,0.000000,0
1000000,91.398450,0.000000,0
1000000,96.659962,0.000000,0
1000000,99.607863,0.000000,0
1000000,94.963943,0.000000,0
1000000,96.930760,0.000000,0
1000000,93.584030,0.000000,0
1000000,99.763901,0.000000,0
1000000,99.469779,0.000000,0
1000000,92.293782,0.000000,0
1000000,96.863221,0.000000,0
1000000,97.491487,0.000000,0
1000000,95.775791,0.000000,0
1000000,100.437518,0.000000,0
1000000,92.901139,0.000000,0
1000000,97.271604,0.000000,0
1000000,96.101838,0.000000,0
1000000,91.268931,0.000000,0
1000000,95.640029,0.000000,0
1000000,92.176818,0.000000,0
1000000,111.398395,0.000000,0
1000000,95.936879,0.000000,0
1000000,91.828316,0.000000,0
1000000,101.751113,0.000000,0
1000000,100.787957,0.000000,0
1000000,94.934978,0.000000,0
1000000,94.965733,0.000000,0
1000000,98.456631,0.000000,0
1000000,95.033334,0.000000,0
1000000,107.363969,0.000000,0
1000000,98.961132,0.000000,0
1000000,91.403158,0.000000,0
1000000,98.359957,0.000000,0
1000000,90.835178,0.000000,0
1000000,90.633245,0.000000,0
1000000,92.372376,0.000000,0
1000000,112.036353,0.000000,0
1000000,97.015307,0.000000,0
1000000,90.035069,0.000000,0
1000000,93.694902,0.000000,0
1000000,95.009964,0.000000,0
1000000,95.039036,0.000000,0
1000000,95.415472,0.000000,0
1000000,95.761706,0.000000,0
1000000,92.633296,0.000000,0
1000000,95.854605,0.000000,0
1000000,91.941300,0.000000,0
1000000,89.963788,0.000000,0
1000000,90.880187,0.000000,0
10000,0.950047,25.000000,0
10000,0.991560,25.000000,0
10000,1.216489,25.000000,0
10000,1.051129,25.000000,0
10000,0.900065,25.000000,0
10000,0.874705,25.000000,0
10000,1.006172,25.000000,0
10000,0.959909,25.000000,0
10000,0.942252,25.000000,0
10000,1.002736,25.000000,0
10000,0.933653,25.000000,0
10000,1.226946,25.000000,0
10000,0.982413,25.000000,0
10000,0.998442,25.000000,0
10000,0.981853,25.000000,0
10000,1.086655,25.000000,0
10000,0.963549,25.000000,0
10000,0.917573,25.000000,0
10000,0.979180,25.000000,0
10000,1.292822,25.000000,0
10000,0.980527,25.000000,0
10000,1.161885,25.000000,0
10000,1.051272,25.000000,0
10000,0.940464,25.000000,0
10000,0.916787,25.000000,0
10000,0.937028,25.000000,0
10000,0.964304,25.000000,0
10000,0.991233,25.000000,0
10000,0.994446,25.000000,0
10000,0.899209,25.000000,0
10000,0.991370,25.000000,0
10000,1.264047,25.000000,0
10000,1.005601,25.000000,0
10000,0.977988,25.000000,0
10000,1.482348,25.000000,0
10000,1.495136,25.000000,0
10000,0.977273,25.000000,0
10000,1.385184,25.000000,0
10000,1.056585,25.000000,0
10000,0.982077,25.000000,0
10000,1.323942,25.000000,0
10000,1.387305,25.000000,0
10000,1.229964,25.000000,0
10000,0.941004,25.000000,0
10000,0.937455,25.000000,0
10000,0.997392,25.000000,0
10000,0.964936,25.000000,0
10000,1.006916,25.000000,0
10000,1.226860,25.000000,0
10000,1.619147,25.000000,0
10000,0.996669,25.000000,0
10000,0.972594,25.000000,0
10000,0.967995,25.000000,0
10000,0.916451,25.000000,0
10000,1.366055,25.000000,0
10000,0.958737,25.000000,0
10000,1.131500,25.000000,0
10000,1.077283,25.000000,0
10000,0.945940,25.000000,0
10000,1.182044,25.000000,0
10000,0.935590,25.000000,0
10000,0.965823,25.000000,0
10000,1.019458,25.000000,0
10000,0.939087,25.000000,0
10000,1.237668,25.000000,0
10000,0.991509,25.000000,0
10000,0.953791,25.000000,0
10000,0.913984,25.000000,0
10000,1.010394,25.000000,0
10000,1.036283,25.000000,0
10000,0.976122,25.000000,0
10000,1.224810,25.000000,0
10000,0.944482,25.000000,0
10000,0.988052,25.000000,0
10000,1.188294,25.000000,0
10000,1.000676,25.000000,0
